UF	SF	Freq
rəfrɛʃmənt	rəfrɛʃmə̃nt	4
rutəbeɪgə	rutəbeɪgə	4
ɪnɪkspɛnsɪv	ɪ̃nɪkspɛ̃nsɪv	4
slæŋ	slæ̃ŋ	4
ɔltɝnət	ɔltɝ̃nət	4
bɑn	bɑ̃n	4
taɪdz	taɪdz	4
ʃæmpud	ʃæ̃mpud	4
praɪsd	praɪst	4
mɑrt	mɑrt	4
ətroʊʃəs	ətroʊʃəs	4
flit	flit	4
dɪtɛktɪvz	dɪtɛktɪvz	4
sɛntʃɝi	sɛ̃ntʃɝi	4
slæb	slæb	4
əbzɔrbz	əbzɔrbz	4
skrʌbi	skrʌbi	4
geɪtɝ	geɪtɝ	4
doʊneɪt	doʊ̃neɪt	4
əmaʊntz	ə̃maʊ̃nts	4
bʌzɝ	bʌzɝ	4
heɪst	heɪst	4
ɝinə	ɝĩnə	4
rɛləvənt	rɛləvə̃nt	4
sɪmpləst	sɪ̃mpləst	4
kroʊkeɪ	kroʊkeɪ	4
ɪntɝvjud	ɪ̃ntɝvjud	4
spidweɪ	spidweɪ	4
sɝkət	sɝkət	4
pɔrki	pɔrki	4
paɪlɑnz	paɪlɑ̃nz	4
kaʊi	kaʊi	4
kæti	kæti	4
səkaɪətrəst	səkaɪətrəst	4
mɪnəstroʊni	mɪ̃nəstroʊ̃ni	4
joʊkz	joʊks	4
ɛnviəs	ɛ̃nviəs	4
pætrɪks	pætrɪks	4
swid	swid	4
ʃɝ	ʃɝ	4
spaɪtfəl	spaɪtfəl	4
fægz	fægz	4
kænənz	kæ̃nə̃nz	4
gɑr	gɑr	4
dʌstɪn	dʌstɪ̃n	4
flaɪd	flaɪd	4
pɪpkɪn	pɪpkɪ̃n	4
fɔr	fɔr	4
kəmɪti	kə̃mɪti	4
æʃtən	æʃtə̃n	4
skændəl	skæ̃ndəl	4
dæmpɝ	dæ̃mpɝ	4
lɪstd	lɪstɪd	4
sɪriəl	sɪriəl	4
eɪdʒæks	eɪdʒæks	4
mɪlət	mɪlət	4
gɪlbɝt	gɪlbɝt	4
mɛli	mɛli	4
ɪndʒ	ɪ̃ndʒ	4
tʌfi	tʌfi	4
brɛt	brɛt	4
loʊnsəm	loʊ̃nsə̃m	4
dɪstrʌkʃən	dɪstrʌkʃə̃n	4
klɑbɝ	klɑbɝ	4
paɪk	paɪk	4
θʌndɝkæts	θʌ̃ndɝkæts	4
ənætəmi	ə̃nætə̃mi	4
trʌkɝ	trʌkɝ	4
noʊl	noʊl	4
ætə	ætə	4
kəntɪnjueɪʃən	kə̃ntɪ̃njueɪʃə̃n	4
krɑkɝ	krɑkɝ	4
trɪplətz	trɪpləts	4
toʊkioʊ	toʊkioʊ	4
toʊstz	toʊsts	4
əgriəbəl	əgriəbəl	4
sikwəns	sikwə̃ns	4
ɪrfoʊn	ɪrfoʊ̃n	4
poʊzi	poʊzi	4
rɛzɪdəntz	rɛzɪdə̃nts	4
wip	wip	4
pæsoʊvɝ	pæsoʊvɝ	4
grɪfɪθs	grɪfɪθs	4
ənnɛsəsɛri	ə̃nnɛsəsɛri	4
kroʊʃeɪ	kroʊʃeɪ	4
sɝvaɪvəl	sɝvaɪvəl	4
dɛlvɪn	dɛlvɪ̃n	4
fætəst	fætəst	4
ənɑnəməs	ə̃nɑ̃nə̃məs	4
kaɪzɝ	kaɪzɝ	4
rɛzɪdənt	rɛzɪdə̃nt	4
aʊtgroʊn	aʊtgroʊ̃n	4
strikɪŋ	strikɪ̃ŋ	4
rɪlivd	rɪlivd	4
kɑrtrədʒ	kɑrtrədʒ	4
nəglɛkt	nəglɛkt	4
vaɪpɝ	vaɪpɝ	4
ɝtʃənz	ɝtʃə̃nz	4
bipɝ	bipɝ	4
dɛns	dɛ̃ns	4
rʌfəl	rʌfəl	4
rɛdhɛd	rɛdhɛd	4
supi	supi	4
wɪltd	wɪltɪd	4
ənfoʊld	ə̃nfoʊld	4
θræʃɝ	θræʃɝ	4
ənruli	ə̃nruli	4
bʌgd	bʌgd	4
wupi	wupi	4
ənkʌvɝ	ə̃nkʌvɝ	4
bʌtz	bʌts	4
pɝɑksaɪd	pɝɑksaɪd	4
glɔrəfaɪ	glɔrəfaɪ	4
dətɝmən	dətɝ̃mə̃n	4
ælfreɪdoʊ	ælfreɪdoʊ	4
baʊndz	baʊ̃ndz	4
tuti	tuti	4
prɪtiz	prɪtiz	4
mɑkɪŋbɝd	mɑkɪ̃ŋbɝd	4
ɪntʃɪŋ	ɪ̃ntʃɪ̃ŋ	4
kæmbəl	kæ̃mbəl	4
dɪspoʊzəl	dɪspoʊzəl	4
ɔtəmoʊbil	ɔtə̃moʊbil	4
lætʃz	lætʃɪz	4
bʌntɪŋ	bʌ̃ntɪ̃ŋ	4
luis	luis	4
sʌltən	sʌltə̃n	4
kaʊnsəlɝ	kaʊ̃nsəlɝ	4
hɪrə	hɪrə	4
koʊltz	koʊlts	4
ɑrmədɪloʊ	ɑrmədɪloʊ	4
mju	mju	4
streɪtənz	streɪtə̃nz	4
proʊtɛst	proʊtɛst	4
risiləbəl	risiləbəl	4
frikɪŋ	frikɪ̃ŋ	4
ægnɪs	ægnɪs	4
mɑrʃ	mɑrʃ	4
tɛndɪŋ	tɛ̃ndɪ̃ŋ	4
vɛrə	vɛrə	4
ɑrk	ɑrk	4
jæmz	jæ̃mz	4
hɛdstɑrt	hɛdstɑrt	4
mæstɝkɑrd	mæstɝkɑrd	4
brunoʊ	brũnoʊ	4
nɛktaɪ	nɛktaɪ	4
meɪlɪŋ	meɪlɪ̃ŋ	4
blidz	blidz	4
ɛgplænt	ɛgplæ̃nt	4
oʊdɝ	oʊdɝ	4
reɪzɝz	reɪzɝz	4
prɑvənstaʊn	prɑvə̃nstaʊ̃n	4
æbət	æbət	4
riŋgoʊ	rĩŋgoʊ	4
grædʒəweɪtɪŋ	grædʒəweɪtɪ̃ŋ	4
skɪlət	skɪlət	4
streɪndʒɪst	streɪ̃ndʒɪst	4
loʊvɪnz	loʊvɪ̃nz	4
wʊdtʃək	wʊdtʃək	4
kædəlæk	kædəlæk	4
dɑni	dɑ̃ni	4
kæts	kæts	4
wɔtɝtaʊn	wɔtɝtaʊ̃n	4
ruʒ	ruʒ	4
wɔlθəm	wɔlθə̃m	4
ɪntɛlədʒəns	ɪ̃ntɛlədʒə̃ns	4
rɪvɪr	rɪvɪr	4
ɛmɝi	ɛ̃mɝi	4
ɛgʃɛl	ɛgʃɛl	4
snikz	sniks	4
mjutʃuəl	mjutʃuəl	4
ɑrlɪŋtən	ɑrlɪ̃ŋtə̃n	4
əkɑmplɪʃmənt	əkɑ̃mplɪʃmə̃nt	4
bleɪmz	bleɪ̃mz	4
pɪmpəl	pɪ̃mpəl	4
glisən	glisə̃n	4
humɛvɝ	hũmɛvɝ	4
kəloʊn	kəloʊ̃n	4
dɝtiəst	dɝtiəst	4
klæsi	klæsi	4
væksəneɪʃən	væksə̃neɪʃə̃n	4
klɑbɝd	klɑbɝd	4
kæʃu	kæʃu	4
sævədʒz	sævədʒɪz	4
skrɔni	skrɔ̃ni	4
ɪntɝmɪʃən	ɪ̃ntɝ̃mɪʃə̃n	4
mɑriæn	mɑriæ̃n	4
aɪdɛntəfaɪd	aɪdɛ̃ntəfaɪd	4
əstɑnɪʃd	əstɑ̃nɪʃt	4
tɪltɪŋ	tɪltɪ̃ŋ	4
mædənɪŋ	mædə̃nɪ̃ŋ	4
əʃʊr	əʃʊr	4
bɝkli	bɝkli	4
neɪtɪvz	neɪtɪvz	4
spræt	spræt	4
wɪnstən	wɪ̃nstə̃n	4
brɑŋkoʊz	brɑ̃ŋkoʊz	4
səlun	səlũn	4
rivə	rivə	4
ɛrənd	ɛrə̃nd	4
gʊk	gʊk	4
tækəld	tækəld	4
ægəθə	ægəθə	4
kəmbaɪnd	kə̃mbaɪ̃nd	4
oʊvɝkəm	oʊvɝkə̃m	4
ɪgzɛkjətɪv	ɪgzɛkjətɪv	4
ʃətɔkwə	ʃətɔkwə	4
dʒɛfi	dʒɛfi	4
bɛskə	bɛskə	4
ɛləveɪtɪŋ	ɛləveɪtɪ̃ŋ	4
tɪltz	tɪlts	4
rɑbɪnz	rɑbɪ̃nz	4
meɪlmɛn	meɪlmɛ̃n	4
kraʊdz	kraʊdz	4
fæbrɪkz	fæbrɪks	4
splɪtɪŋ	splɪtɪ̃ŋ	4
aɪk	aɪk	4
kʌmpəniz	kʌ̃mpə̃niz	4
lɔjɝz	lɔjɝz	4
rɛdɝ	rɛdɝ	4
dɪfɛndɪŋ	dɪfɛ̃ndɪ̃ŋ	4
kɔrs	kɔrs	4
blɑt	blɑt	4
oʊkə	oʊkə	4
krəsteɪʃən	krəsteɪʃə̃n	4
ɪntrəkət	ɪ̃ntrəkət	4
braʊnɝ	braʊ̃nɝ	4
əfɛktz	əfɛkts	4
bræg	bræg	4
ɪkspɪriənsd	ɪkspɪriə̃nst	4
bɝnstaɪn	bɝ̃nstaɪ̃n	4
hɔrsi	hɔrsi	4
mɑŋgus	mɑ̃ŋgus	4
vɛnəm	vɛ̃nə̃m	4
du	du	4
hɪməleɪən	hɪ̃məleɪə̃n	4
fɪkʃən	fɪkʃə̃n	4
wɔtɝkəlɝ	wɔtɝkəlɝ	4
ɛtʃ	ɛtʃ	4
mɪdst	mɪdst	4
zɛst	zɛst	4
aɪdɛntəfaɪɪŋ	aɪdɛ̃ntəfaɪɪ̃ŋ	4
kɔrthaʊs	kɔrthaʊs	4
tʃeɪmbɝz	tʃeɪ̃mbɝz	4
ɪndəstri	ɪ̃ndəstri	4
fɪrd	fɪrd	4
mədæljən	mədæljə̃n	4
sɪmbɑlɪk	sɪ̃mbɑlɪk	4
hɑrti	hɑrti	4
fɑrmɪŋ	fɑrmɪ̃ŋ	4
tæli	tæli	4
fɛrət	fɛrət	4
eɪʒə	eɪʒə	4
mɪs	mɪs	4
bækgraʊndz	bækgraʊ̃ndz	4
pɪlzbɛri	pɪlzbɛri	4
dʒɪfi	dʒɪfi	4
vaɪbrənt	vaɪbrə̃nt	4
istɝn	istɝ̃n	4
goʊldbɝg	goʊldbɝg	4
ʃæk	ʃæk	4
pɪktʃɝɪŋ	pɪktʃɝɪ̃ŋ	4
əpriʃieɪʃən	əpriʃieɪʃə̃n	4
kəmpɛtətɪv	kə̃mpɛtətɪv	4
prəfɛʃənəli	prəfɛʃə̃nəli	4
æməzɑn	æ̃məzɑ̃n	4
kɑnvɝseɪʃənəl	kɑ̃nvɝseɪʃə̃nəl	4
hoʊmkəmɪŋ	hoʊ̃mkə̃mɪ̃ŋ	4
ɪnsɪgniə	ɪ̃nsɪgniə	4
hʌskz	hʌsks	4
prɛdətɝ	prɛdətɝ	4
kæləkoʊ	kæləkoʊ	4
æbnɔrməl	æbnɔrməl	4
moʊn	moʊ̃n	4
rætəlɝ	rætəlɝ	4
aɪdɛntəfəkeɪʃən	aɪdɛ̃ntəfəkeɪʃə̃n	4
səfɑriz	səfɑriz	4
groʊsz	groʊsɪz	4
pʌdʒi	pʌdʒi	4
ʃɛr	ʃɛr	4
mæθəmætɪks	mæθə̃mætɪks	4
bəvɛriən	bəvɛriə̃n	4
rɛprəzɛntətɪv	rɛprəzɛ̃ntətɪv	4
ɪvoʊk	ɪvoʊk	4
kʌltʃɝz	kʌltʃɝz	4
dupləkət	dupləkət	4
ɔθɝz	ɔθɝz	4
sɔl	sɔl	4
bɪloʊɪŋ	bɪloʊɪ̃ŋ	4
kʊkbʊkz	kʊkbʊks	4
dʒɛnɝeɪtd	dʒɛ̃nɝeɪtɪd	4
əfɑr	əfɑr	4
mɑrʃəl	mɑrʃəl	4
əpɔld	əpɔld	4
gʌlf	gʌlf	4
fʌŋkʃən	fʌ̃ŋkʃə̃n	4
kɑntræst	kɑ̃ntræst	4
ɑrktɪk	ɑrktɪk	4
twɪŋki	twɪ̃ŋki	4
pɛnəlti	pɛ̃nəlti	4
kɑŋgrəs	kɑ̃ŋgrəs	4
brʊklaɪn	brʊklaɪ̃n	4
rɛzəluʃənz	rɛzəluʃə̃nz	4
lɔni	lɔ̃ni	4
məkɑrθi	məkɑrθi	4
tinz	tĩnz	4
roʊzəvɛlt	roʊzəvɛlt	4
mɔldən	mɔldə̃n	4
hɪgənz	hɪgə̃nz	4
ʃɑri	ʃɑri	4
ɑnɝ	ɑ̃nɝ	4
gruv	gruv	4
saɪɝ	saɪɝ	4
dikælz	dikælz	4
ɪnfleɪʃən	ɪ̃nfleɪʃə̃n	4
minɪŋz	mĩnɪ̃ŋz	4
fritoʊz	fritoʊz	4
kæm	kæ̃m	4
θɪkɪt	θɪkɪt	4
bɛlieɪk	bɛlieɪk	4
kɛnən	kɛ̃nə̃n	4
skɝid	skɝid	4
ædrɛsz	ædrɛsɪz	4
ʃɪvɝd	ʃɪvɝd	4
kɝsz	kɝsɪz	4
ɛbəni	ɛbə̃ni	4
ræftz	ræfts	4
tɝisə	tɝisə	4
fɛdɝəl	fɛdɝəl	4
frizz	frizɪz	4
sɛltɪks	sɛltɪks	4
lɪs	lɪs	4
brustɝ	brustɝ	4
dɑrnd	dɑrnd	4
wɛri	wɛri	4
glum	glũm	4
skitɝ	skitɝ	4
wɪðɝ	wɪðɝ	4
mæstədɔn	mæstədɔ̃n	4
dʒænətɝ	dʒæ̃nətɝ	4
trɛmbəl	trɛ̃mbəl	4
lɝeɪn	lɝeɪ̃n	4
bʊləvɑrd	bʊləvɑrd	4
wʊstɝ	wʊstɝ	4
sæfaɪɝ	sæfaɪɝ	4
læŋstən	læ̃ŋstə̃n	4
kɪt	kɪt	4
seɪkrəd	seɪkrəd	4
eɪsz	eɪsɪz	4
prɪzɛntɪŋ	prɪzɛ̃ntɪ̃ŋ	4
dʒiɑgrəfi	dʒiɑgrəfi	4
kærəl	kærəl	4
roʊtʃz	roʊtʃɪz	4
træftən	træftə̃n	4
hæməltən	hæ̃məltə̃n	4
hɔrmɛl	hɔrmɛl	4
sæmjuəlsən	sæ̃mjuəlsə̃n	4
ræmzi	ræ̃mzi	4
dʒɛpɝdi	dʒɛpɝdi	4
kʌltʃɝəl	kʌltʃɝəl	4
trɪlədʒi	trɪlədʒi	4
stimboʊt	stĩmboʊt	4
fɝmɛntd	fɝ̃mɛ̃ntɪd	4
bɛgd	bɛgd	4
titɝ	titɝ	4
pɑzətɪvz	pɑzətɪvz	4
wɑndz	wɑ̃ndz	4
rɪfrɛʃɝ	rɪfrɛʃɝ	4
roʊld	roʊld	4
dɑl	dɑl	4
skoʊʃə	skoʊʃə	4
dʌnstən	dʌ̃nstə̃n	4
dʒɛnɝeɪtɝ	dʒɛ̃nɝeɪtɝ	4
grɪŋgoʊ	grɪ̃ŋgoʊ	4
kɑntrə	kɑ̃ntrə	4
snʌfɝ	snʌfɝ	4
kəlʌmbiə	kəlʌ̃mbiə	4
bɛtsi	bɛtsi	4
oʊkɪnɑwə	oʊkɪ̃nɑwə	4
dævənpɔrt	dævə̃npɔrt	4
ədɑpt	ədɑpt	4
nævəgeɪtd	nævəgeɪtɪd	4
leɪni	leɪ̃ni	4
mɑrli	mɑrli	4
kæskeɪd	kæskeɪd	4
fəlisiɑnoʊ	fəlisiɑ̃noʊ	4
tɑlɝeɪt	tɑlɝeɪt	4
ʃɝeɪdz	ʃɝeɪdz	4
haɪnz	haɪ̃nz	4
dʒinəs	dʒĩnəs	4
tʃɛkɝ	tʃɛkɝ	4
poʊ	poʊ	4
pudəlz	pudəlz	4
nikæp	nikæp	4
skɑrd	skɑrd	4
oʊvɝsteɪd	oʊvɝsteɪd	4
bɪk	bɪk	4
ɪnkɝɛktli	ɪ̃nkɝɛktli	4
pieɪtʃdi	pieɪtʃdi	4
titoʊ	titoʊ	4
rɪkwɛstɪŋ	rɪkwɛstɪ̃ŋ	4
mi	mi	4
toʊvɑr	toʊvɑr	4
laɪl	laɪl	4
ɔlbəni	ɔlbə̃ni	4
mɔrt	mɔrt	4
fɔrmæt	fɔrmæt	4
kɛdz	kɛdz	4
smɪli	smɪli	4
dɪlɪŋɝ	dɪlɪ̃ŋɝ	4
lɪndən	lɪ̃ndə̃n	4
greɪdi	greɪdi	4
zɛd	zɛd	4
lɪbi	lɪbi	4
fɪlip	fɪlip	4
dʌn	dʌ̃n	4
hɛndɝsən	hɛ̃ndɝsə̃n	4
fɪgɝoʊ	fɪgɝoʊ	4
dɝk	dɝk	4
sikwən	sikwə̃n	4
ænɪmoʊn	æ̃nɪ̃moʊ̃n	4
mækrəmeɪ	mækrə̃meɪ	4
tʃɪmpænziz	tʃɪ̃mpæ̃nziz	4
tɛstɪkəlz	tɛstɪkəlz	4
səfɪstəkeɪtɪd	səfɪstəkeɪtɪd	4
wʊdzmæn	wʊdzmæ̃n	4
moʊhæmɪd	moʊhæ̃mɪd	4
lilə	lilə	4
gəbɔr	gəbɔr	4
gəlæktɪkə	gəlæktɪkə	4
drɔɪd	drɔɪd	4
mi	mi	4
prəgrɛsɪv	prəgrɛsɪv	4
ʃɑrd	ʃɑrd	4
foʊmɪŋ	foʊ̃mɪ̃ŋ	4
laɪs	laɪs	4
mʌstæʃz	mʌstæʃɪz	4
ʃɛnli	ʃɛ̃nli	4
rigən	rigə̃n	4
siglɝ	siglɝ	4
ædhisɪv	ædhisɪv	4
dɪfɛndd	dɪfɛ̃ndɪd	4
klʌtʃz	klʌtʃɪz	4
ɪnvɪnsəbəl	ɪ̃nvɪ̃nsəbəl	4
paʊɝhaʊs	paʊɝhaʊs	4
fænteɪʒə	fæ̃nteɪʒə	4
naɪtrədʒən	naɪtrədʒə̃n	4
trioʊ	trioʊ	4
hækɝ	hækɝ	4
kɪdniz	kɪdniz	4
lɛks	lɛks	4
ilə	ilə	4
proʊvəloʊn	proʊvəloʊ̃n	4
dænsi	dæ̃nsi	4
kælɪn	kælɪ̃n	4
rihɑnə	rihɑ̃nə	4
smutʃz	smutʃɪz	4
əprɛsd	əprɛst	4
hæbətætz	hæbətæts	4
gəzɛl	gəzɛl	4
ælə	ælə	4
tʃeɪndʒəbəl	tʃeɪ̃ndʒəbəl	4
flaʊndɝ	flaʊ̃ndɝ	4
fʊtɝ	fʊtɝ	4
pʌŋkz	pʌ̃ŋks	4
blæstɔf	blæstɔf	4
druri	druri	4
wud	wud	4
ðaɪn	ðaɪ̃n	4
zaɪən	zaɪə̃n	4
kɑkəlz	kɑkəlz	4
koʊz	koʊz	4
gɔz	gɔz	4
sənskrin	sə̃nskrĩn	4
fudi	fudi	4
wɪʃi	wɪʃi	4
sæntəkruz	sæ̃ntəkruz	4
jeɪdʒɝ	jeɪdʒɝ	4
truroʊ	truroʊ	4
pɪtsbɝg	pɪtsbɝg	4
kɛrɪn	kɛrɪ̃n	4
dætsən	dætsə̃n	4
bʌfi	bʌfi	4
pɪksəl	pɪksəl	4
məgi	məgi	4
pɛtɝ	pɛtɝ	4
woʊbɪgɔn	woʊbɪgɔ̃n	4
ɔʃkɔʃ	ɔʃkɔʃ	3
ækədɛmɪk	ækədɛ̃mɪk	3
prəskrɪpʃənz	prəskrɪpʃə̃nz	3
əsɛsmənt	əsɛsmə̃nt	3
spraʊtd	spraʊtɪd	3
strɪŋɪŋ	strɪ̃ŋɪ̃ŋ	3
vɑmətɪŋ	vɑ̃mətɪ̃ŋ	3
keɪtɝɪŋ	keɪtɝɪ̃ŋ	3
vizə	vizə	3
sɔrz	sɔrz	3
ənɔɪz	ə̃nɔɪz	3
əptaɪt	əptaɪt	3
ɛnlɑrdʒd	ɛ̃nlɑrdʒd	3
tɛmprəmənt	tɛ̃mprə̃mə̃nt	3
prɑmptɪŋ	prɑ̃mptɪ̃ŋ	3
graʊndd	graʊ̃ndɪd	3
dæʃbɔrd	dæʃbɔrd	3
ɪntɝnəl	ɪ̃ntɝ̃nəl	3
ɪŋkjəbeɪtɝ	ɪ̃ŋkjəbeɪtɝ	3
kwɑləfəkeɪʃənz	kwɑləfəkeɪʃə̃nz	3
kwɑləfaɪd	kwɑləfaɪd	3
ɪnəndeɪtd	ɪ̃nə̃ndeɪtɪd	3
sænti	sæ̃nti	3
ændɝsənz	æ̃ndɝsə̃nz	3
ɪndʌstriəl	ɪ̃ndʌstriəl	3
ɪnsɛntɪv	ɪ̃nsɛ̃ntɪv	3
roʊmæntɪk	roʊ̃mæ̃ntɪk	3
daɪətɪŋ	daɪətɪ̃ŋ	3
nʌdʒd	nʌdʒd	3
ɪnfɔrm	ɪ̃nfɔrm	3
rɪtɝnɪŋ	rɪtɝ̃nɪ̃ŋ	3
vɝændə	vɝæ̃ndə	3
kɝɪkjələm	kɝɪkjələ̃m	3
nɝsɝiz	nɝsɝiz	3
pɝsəvɪrɪŋ	pɝsəvɪrɪ̃ŋ	3
əplaɪd	əplaɪd	3
stɪmjəleɪt	stɪ̃mjəleɪt	3
bʌŋ	bʌ̃ŋ	3
hæŋoʊvɝ	hæ̃ŋoʊvɝ	3
sænɪtɛri	sæ̃nɪtɛri	3
tɛrəraɪzd	tɛrəraɪzd	3
trækɝ	trækɝ	3
vɑdkə	vɑdkə	3
dɪvɔrsd	dɪvɔrst	3
ɪngreɪvd	ɪ̃ngreɪvd	3
ɛskɔrt	ɛskɔrt	3
hipz	hips	3
strikd	strikt	3
hɛmd	hɛ̃md	3
fæsənɝ	fæsə̃nɝ	3
kɑmpləmənt	kɑ̃mplə̃mə̃nt	3
tɛstɝ	tɛstɝ	3
kəmɪʃən	kə̃mɪʃə̃n	3
ʃɑpd	ʃɑpt	3
pʊlpɪt	pʊlpɪt	3
lɑdʒ	lɑdʒ	3
krik	krik	3
gɑlstoʊnz	gɑlstoʊ̃nz	3
sɪkli	sɪkli	3
trɪgɝ	trɪgɝ	3
hɝniə	hɝ̃niə	3
ædmɪtɪŋ	ædmɪtɪ̃ŋ	3
ʃraɪbɝ	ʃraɪbɝ	3
ʃubɑks	ʃubɑks	3
ræptɝz	ræptɝz	3
kənkɑkʃən	kə̃nkɑkʃə̃n	3
ɪmækjulɪt	ɪ̃mækjulɪt	3
klæʃ	klæʃ	3
toʊl	toʊl	3
oʊvɝprətɛktəv	oʊvɝprətɛktəv	3
koʊmɝ	koʊ̃mɝ	3
kɑntrədɪkt	kɑ̃ntrədɪkt	3
flægɪŋ	flægɪ̃ŋ	3
bʌkɪŋhæm	bʌkɪ̃ŋhæ̃m	3
strimlaɪnd	strĩmlaɪ̃nd	3
prɪzənɝz	prɪzə̃nɝz	3
grinɝ	grĩnɝ	3
θɪkən	θɪkə̃n	3
nʌtmɛg	nʌtmɛg	3
hɪstɛrɪks	hɪstɛrɪks	3
læŋki	læ̃ŋki	3
dɝɛktɝz	dɝɛktɝz	3
ɔdri	ɔdri	3
səspɛktd	səspɛktɪd	3
tɛkstaɪl	tɛkstaɪl	3
ɪkspænd	ɪkspæ̃nd	3
dɪpɑrtʃɝ	dɪpɑrtʃɝ	3
taɪfɔɪd	taɪfɔɪd	3
haɪlaɪtz	haɪlaɪts	3
haɪrɪŋ	haɪrɪ̃ŋ	3
heɪzi	heɪzi	3
fɛlɝz	fɛlɝz	3
ənfɪnɪʃd	ə̃nfɪ̃nɪʃt	3
bɛldʒən	bɛldʒə̃n	3
jɑtz	jɑts	3
vɛntʃɝə	vɛ̃ntʃɝə	3
moʊtɝaɪzd	moʊtɝaɪzd	3
kɛrioʊki	kɛrioʊki	3
ɔriənteɪtd	ɔriə̃nteɪtɪd	3
skim	skĩm	3
draɪɝz	draɪɝz	3
kjubɪkəlz	kjubɪkəlz	3
kjubɪkəl	kjubɪkəl	3
hɔrmoʊn	hɔrmoʊ̃n	3
klæsd	klæst	3
ɛrweɪz	ɛrweɪz	3
sɝaʊndɪŋz	sɝaʊ̃ndɪ̃ŋz	3
graɪp	graɪp	3
stændstɪl	stæ̃ndstɪl	3
kɔrəneɪʃən	kɔrə̃neɪʃə̃n	3
flɛrd	flɛrd	3
sɑrdʒənt	sɑrdʒə̃nt	3
slæmɝ	slæ̃mɝ	3
græntd	græ̃ntɪd	3
poʊstəl	poʊstəl	3
dəpɑzɪt	dəpɑzɪt	3
bæklɑg	bæklɑg	3
rɑbsən	rɑbsə̃n	3
sɛmaɪz	sɛ̃maɪz	3
hændbɔl	hæ̃ndbɔl	3
blitʃd	blitʃt	3
kreɪtɝ	kreɪtɝ	3
ɛdmənd	ɛdmə̃nd	3
prɪmroʊz	prɪ̃mroʊz	3
pærɪʃ	pærɪʃ	3
dɛl	dɛl	3
dɪsmæntəlɪŋ	dɪsmæ̃ntəlɪ̃ŋ	3
ədæptəbəl	ədæptəbəl	3
dɛbi	dɛbi	3
goʊldi	goʊldi	3
rɛntɪŋ	rɛ̃ntɪ̃ŋ	3
sʌnɪŋ	sʌ̃nɪ̃ŋ	3
vɛrieɪʃən	vɛrieɪʃə̃n	3
ɪrɛgjəlɝ	ɪrɛgjəlɝ	3
bæfəld	bæfəld	3
wɔrdz	wɔrdz	3
ripʌblək	ripʌblək	3
prɪvɪlɪdʒd	prɪvɪlɪdʒd	3
flʌstɝd	flʌstɝd	3
bɛlɪndə	bɛlɪ̃ndə	3
nuli	nuli	3
θimz	θĩmz	3
ɔtɪstɪk	ɔtɪstɪk	3
kəpæsəti	kəpæsəti	3
lɝnɝ	lɝ̃nɝ	3
ɪmɝdʒənsiz	ɪ̃mɝdʒə̃nsiz	3
θɔd	θɔd	3
dʒʌdʒmənt	dʒʌdʒmə̃nt	3
rɛkənz	rɛkə̃nz	3
dɪstɪŋktɪv	dɪstɪ̃ŋktɪv	3
strʌtɪŋ	strʌtɪ̃ŋ	3
mægnəfaɪz	mægnəfaɪz	3
roʊdz	roʊdz	3
raɪzɝ	raɪzɝ	3
prɑgrɛsz	prɑgrɛsɪz	3
sɪmpəlɝ	sɪ̃mpəlɝ	3
hivɪŋ	hivɪ̃ŋ	3
ʌltəmət	ʌltə̃mət	3
rɛdʒɪstri	rɛdʒɪstri	3
dɪploʊmɑ	dɪploʊ̃mɑ	3
nægɪŋ	nægɪ̃ŋ	3
məklin	məklĩn	3
grɪpz	grɪps	3
daʊnɝ	daʊ̃nɝ	3
flæbɝgæstd	flæbɝgæstɪd	3
brɪgz	brɪgz	3
krimeɪtd	krĩmeɪtɪd	3
mɪnəməm	mɪ̃nə̃mə̃m	3
dɑrkənd	dɑrkə̃nd	3
əsɛmbli	əsɛ̃mbli	3
waɪt	waɪt	3
gɪtɑrz	gɪtɑrz	3
pɑsəbɪlətiz	pɑsəbɪlətiz	3
nubɛri	nubɛri	3
ʃæmpuz	ʃæ̃mpuz	3
mɛmɝaɪzɪŋ	mɛ̃mɝaɪzɪ̃ŋ	3
ʃaɪr	ʃaɪr	3
ədɑptd	ədɑptɪd	3
naɪlɑn	naɪlɑ̃n	3
kɑ	kɑ	3
gʌlpɪŋ	gʌlpɪ̃ŋ	3
ɛkspɝtz	ɛkspɝts	3
fɝoʊ	fɝoʊ	3
ɛnɪs	ɛ̃nɪs	3
tuluz	tuluz	3
prəpɛlɪŋ	prəpɛlɪ̃ŋ	3
kɪtkæt	kɪtkæt	3
ʃɛtlənd	ʃɛtlə̃nd	3
ʃʊgɝd	ʃʊgɝd	3
prɑdʒɛktɝ	prɑdʒɛktɝ	3
moʊpt	moʊpt	3
smɪr	smɪr	3
stɑrlɪŋ	stɑrlɪ̃ŋ	3
brut	brut	3
ɪlɛktrəkjut	ɪlɛktrəkjut	3
tɪtz	tɪts	3
dɑləp	dɑləp	3
lɛgi	lɛgi	3
soʊsoʊ	soʊsoʊ	3
glɪmps	glɪ̃mps	3
pruvɪŋ	pruvɪ̃ŋ	3
grʌb	grʌb	3
sɑlədz	sɑlədz	3
vaɪkɪŋ	vaɪkɪ̃ŋ	3
dɪskɑrdd	dɪskɑrdɪd	3
hɑk	hɑk	3
ɛsɛnʃəl	ɛsɛ̃nʃəl	3
